Transaction_ID,Phone_Number,Amount,Transaction_Time,IP_Location,Device_Used,Past_Transaction_History,Payment_Method,Frequency,Merchant_Category,User_Authentication,Distance,VPN_Used,New_Device,Time_Since_Last_Txn,Card_Verified,Failed_Logins,Is_Fraud,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
068a6fb1-cb03-43ef-bb09-68ca1163f369,+234 807-273-0052,1556.15,11:24:35,Nigeria,Tablet,Medium,Credit Card,Low,Electronics,Verified,38.5,No,No,17.1,Yes,0,0,0.5661601469951382,0.9029233657529648,0.30950032683096484,0.042066237497344394,0.6396323259698697,0.8518533790515883,0.5760276400442568,0.6182043704280874,0.7831889151066708,0.2286839027746439,0.4715441132402205,0.9343033084926705,0.6930819092273898,0.7712812754199816,0.9435669823961251,0.8810027646744308,-1.4643803154977135,-0.7355330802364851,-1.1680079695070553,1.7476851286730293,-1.543396070192198,-1.0473024273993186,-0.7207353155295988,0.7105478921410745,0.9696043846260767,0.7763199617825977,0.5182503462279265,1.3691283133413223,0.16217139373975936,1.5146233065101091,-0.3298537352281184,0.7290511435988246,0.4783095888023895,-0.14650195866310095,-0.4840762585588091,-0.16369374749660753
bf8f756d-4fb7-49b3-a072-727ba2881024,+234 806-170-4616,3800.18,00:31:44,Nigeria,Mobile,Low,Credit Card,Medium,Groceries,Verified,30.81,No,No,14.31,Yes,1,0,0.8264136621230533,0.7710797401772588,0.3456671626819976,0.9176882509904245,0.7086186808952555,0.13316751929094295,0.005016542699256998,0.7554495348553941,0.5351543888063331,0.8028292735930025,0.6507487985585606,0.40929039841794645,0.8350215961639825,0.6805914346923334,0.2236368067234079,0.9017077340172966,-1.0905543846292582,-0.33292061136329093,-0.04246865696907988,-1.4942196585024405,0.384753277630303,-1.0775260099262387,0.8529155076038815,1.0011245112549751,-1.0443917225742283,-1.1104708153877971,-0.27277111621829364,2.0498237872377807,0.20597978796329272,0.46109457435493933,1.2177905317306104,-0.1542469465426889,-1.620616999678698,0.0686871487168953,-0.36925340047743477,-0.02556801716290578
fbc16d14-6c39-43cd-8bf8-97f6c222277e,+91 9115965933,3993.14,15:54:41,India,Desktop,Low,Credit Card,Low,Luxury Goods,Verified,19.46,No,No,7.08,Yes,0,0,0.5842794405883428,0.36487040194019393,0.007306588970773076,0.3400070461786645,0.2605179296783414,0.5382917453885188,0.7318439414726003,0.4423660671930053,0.6087404431586849,0.09245221971510875,0.48839343487413833,0.6461734751024423,0.3163206420618184,0.23112902803418223,0.4201936665687682,0.8540619672072497,-0.867010423900964,0.1452528550706324,-1.2314675659123742,-0.3799839222463254,-1.2434776948202155,-0.6254749040561842,0.40160111372551305,-0.7901912355960216,1.0964095385835406,-0.1498181038675964,0.31883667439906876,-1.0409928168834572,-0.5986348684075626,0.36142386391050546,-0.6427188795359006,1.5555334158545324,-0.42851406259685787,-0.05419389819528714,-1.0101979686334601,-0.3169647635487885
8cb5efca-ea20-4ea0-bd11-2e878815b042,+44 7517-247911,442.33,15:47:36,UK,Desktop,Medium,Cryptocurrency,Low,Fashion,Verified,27.52,No,No,1.43,Yes,0,0,0.8533461988599575,0.05269606804442484,0.16408524752100928,0.2628675378225426,0.688419990285325,0.8651806119654941,0.15484089033437032,0.5735139462119868,0.8677311161996204,0.055036140000157774,0.6225092728813989,0.4884651882233523,0.7839063567038199,0.043191422301740556,0.811282671454961,0.6341542473506889,-1.0457917693380612,1.573311423906768,-0.4709720243463689,0.594069262858584,-0.3278296952180669,-1.0251789783417833,-0.2676630364373197,0.3956618025559744,0.32245555739329934,0.043404766582506256,0.8349897499102457,0.9249205229941485,0.2644414110026502,-0.5094539172732641,-2.491801389686659,2.189298553091546,-0.9856864753294051,-0.7829220794872533,-1.2324039775106221,-0.254151048415966
746d0a8c-1271-4762-a16d-bc05c72be1ac,+91 9913698642,545.02,08:42:23,India,Tablet,Medium,Debit Card,Medium,Groceries,Verified,8.63,No,No,44.49,Yes,0,0,0.7086317289417724,0.29618428673444486,0.3783551352499257,0.5735616589876076,0.5435635760648379,0.6782985933460606,0.7216550835109014,0.4431640490506713,0.8365167608596741,0.9441930996106094,0.8685956500460642,0.6773124461542211,0.26122521311296987,0.5992553063982503,0.44653779672347815,0.6244542886718344,-2.468068254005011,-0.5848706631939874,0.14835573828275042,-1.4633588128595683,-0.08969952540310544,0.7975408829025882,-0.01247877624700987,0.9512810518216481,-0.6416645699185045,0.7306046923922807,0.9249964611987633,-0.34571324378769996,-0.44273728898756365,1.3438790589395049,-0.7030367039382157,0.7782251356859442,0.23464420791236087,0.299201590887474,0.9593046066876834,0.06492964790249721
59c8d34f-6cc4-4258-ae8e-b5c6b8de73f1,+49 152-396-0243,91.11,10:58:53,Germany,Tablet,Low,Debit Card,Low,Electronics,Verified,35.23,No,No,8.19,Yes,1,0,0.07365782463016168,0.4922076957211521,0.38830005734340134,0.5659186751784222,0.9342739180847596,0.7183171430050879,0.10865203878461249,0.7306632748880669,0.3256086190628258,0.04942326282441911,0.9168512635118087,0.055146873796137585,0.21539558774900203,0.11622288687901872,0.3273828035520554,0.07600591789487332,-1.0827782415552352,0.33812426841743964,-0.2783273945354228,-0.08338592461815555,2.4205025328270793,1.1033681127812762,-1.9365254871238593,-0.8297838496795648,1.6091080632832664,-0.9005195770516077,-0.13830478878277894,0.4785969895287412,-0.3239162543581169,-1.5099067300241558,-0.6791334628875605,0.47572588479406963,-1.3747418577420845,-0.7737603018832441,-0.7050775375594425,0.03834738690675172
6d247535-470e-4c58-931c-3e37be0fc2dc,+49 157-545-8995,3053.64,03:11:46,Germany,Desktop,Medium,Credit Card,Low,Luxury Goods,Verified,15.17,No,No,6.57,Yes,1,0,0.5058021236273503,0.11619930526771416,0.02083487302275855,0.10041749143837331,0.07929176732876142,0.7022768148930721,0.7245754877953025,0.8734010040626503,0.8769472787708358,0.5244687843877783,0.0958005485272363,0.06330361746819746,0.04708671506883577,0.44650228237468603,0.46118973002200203,0.6608340069975043,-0.8054150544612759,0.11875495545262658,1.1797161948255668,-0.6318021022250111,-2.559213628808252,0.25157405311184144,-0.07019367792327687,-0.5841875277957629,1.5449925131342421,-0.19464190875845844,2.1699475071421754,-1.2204219606243767,-0.9188511024195275,-0.46600962223829795,-0.872869183504959,0.18308152090790797,-0.9849242727562527,-0.2732427481148085,-0.9472018510495964,-0.01065277931254763
ed60ac2f-04ba-4444-92a0-003a263c194f,+55 95207-5156,3461.31,00:36:24,Brazil,Desktop,Medium,Debit Card,Medium,Electronics,Verified,31.78,No,No,38.46,Yes,1,0,0.8718281018860264,0.886585888438838,0.02769458197911856,0.9825998268362828,0.8490534917623107,0.5744708263014222,0.8254451515261031,0.6103574537796196,0.5198273369046945,0.3079833928665633,0.6352112404357949,0.5527174907885745,0.8818868576250263,0.43637354651213056,0.7266854373099242,0.8038736278844246,-1.8097960795128454,-0.7575459204949738,-1.7434299005435978,0.8155018926756843,0.6064839969013978,-0.27111646125387184,1.6381424428645783,0.37087106377182844,-0.22524265488425468,-0.5179053171636553,1.3040465469688745,1.297213500866773,0.1319261138903154,0.6009125008837158,0.8459140342428508,1.8484858981916075,-0.42425825953628665,0.5536138572346995,0.7825926046244319,0.17473051068687373
4dc7ffa6-1116-4e3e-8e7f-8b95058ce686,+7 977-136-1982,1729.76,11:48:12,Russia,Desktop,High,Credit Card,Low,Jewelry,Verified,14.89,No,No,18.53,Yes,1,0,0.7182168811629353,0.24724962840822617,0.4876505092398602,0.11325783825652802,0.9741923550797887,0.5630960162548642,0.3599571654690713,0.6044128823132175,0.017994228839300908,0.28807979925558347,0.12909821377700326,0.27345951563097215,0.1992777493051977,0.7721213677045726,0.07391365190859234,0.050490833709251226,-1.3311690715661408,0.4570113891080809,2.3938834592789835,0.07468376680049767,1.2132858083901805,-0.23012453370772634,0.10840980145417159,-2.11831335542245,1.5828791205007304,-0.6983951472032524,-0.25321292055639527,0.898581318512182,-1.0904835559633468,0.1444151754497406,-0.7246643626090487,-0.6216355728848338,0.6758330613695669,-0.23163903492190177,-0.24573368155830763,0.06982436701807108
614d1c37-9795-477b-ab67-98a2338698a7,+44 7707-684350,3126.51,03:22:54,UK,Mobile,High,Cryptocurrency,Low,Electronics,Verified,9.72,No,No,15.21,Yes,1,0,0.23698608547055955,0.6805606219886303,0.0665453772455189,0.4018584620836986,0.701255363198895,0.8656795228990825,0.665543261262698,0.6055583394286527,0.38725806404741014,0.0061129678661066,0.12483745687739789,0.9257602746119317,0.8830369764722934,0.14118563569209985,0.5981320163782707,0.2404261276725358,-1.0402432285874326,-1.1310299759968805,-1.773915079016886,2.351250991581071,0.1768035815218996,-0.3827253532634225,0.8532893391849222,-1.0137318107719233,1.1750719689294775,-0.25747043974490486,-0.06164086935576323,0.3392236516969091,0.10639537494150639,-0.6559078695638604,-1.8383188422361803,0.19316034161877874,0.027095538371684866,-0.1063548439648274,-0.48982646108012606,0.01234576810917531
134d6707-1773-419e-8953-3c0c79ba8680,+44 7403-503246,2577.34,13:14:14,UK,Mobile,Low,Debit Card,Medium,Electronics,Verified,32.59,No,No,23.35,Yes,1,0,0.45101785457020127,0.8039138508797806,0.5657447239765977,0.3076060091055619,0.5519637188211498,0.024666866064848136,0.31800841541180636,0.2405083063324177,0.9057218843841445,0.8477272642938708,0.8935764681541732,0.03170861199137753,0.2226968688789992,0.6881598271428279,0.4044827258305338,0.3766773318904365,-1.4706393320683386,0.4488979584684648,0.13771967473127866,-1.5662354571893509,0.2816861183647515,-0.05907198144734653,-1.8427964575280726,1.3776025901670077,-0.6084504844472178,-0.533271266875552,0.44198508906897965,0.05009446615621924,-1.8243299728731273,-0.34866063885347026,1.3209097659316669,-0.8136051243899834,0.5197463579666902,0.04926057571431888,0.011748332921805901,0.1100169590794575
9bb74425-8023-4660-b033-2d3462120c8f,+49 150-405-3967,4338.51,14:56:57,Germany,Desktop,High,Cryptocurrency,Medium,Groceries,Verified,17.65,No,No,30.63,Yes,1,0,0.5847178335408186,0.23340465264786403,0.9052185327479018,0.23097609185618806,0.5173266684089951,0.4456606086572039,0.2307649221351159,0.9742970589268497,0.8224262032269416,0.7338507873845828,0.991134393410042,0.6039826536541238,0.8663972138600547,0.04365172444577936,0.9179435947803042,0.7940001790929563,-1.5757065967189685,1.618114654716887,-0.6884405319587331,0.08627169757773247,-1.3422791641922853,1.0617636346586452,-1.3553193092161173,0.7128548808595455,-2.115673687328344,0.6573518251448306,-0.15505316994014737,1.4389084776299805,0.9022749173625063,0.13984512819067207,-1.1231331295409885,0.4728847415333866,-1.3223848532613844,0.3466794918039985,0.289467079744191,0.1589712210981329
56abc42e-d382-4f48-a28f-efcc632a09aa,+91 9751026382,663.24,04:13:11,India,Desktop,High,Cryptocurrency,Low,Electronics,Verified,28.35,No,No,32.97,Yes,1,0,0.413986557853264,0.635796924337953,0.08710493136152553,0.7266020491698149,0.3817987708855065,0.1499001851532752,0.8671955806987278,0.16003623465857209,0.4943374577649572,0.15409148525701644,0.8520011539976796,0.1735291962102231,0.9586268784107156,0.16737331375628273,0.23344739086813837,0.5193979988653883,-1.826350169290653,0.6480230782909349,-2.471926158204825,-0.7199249153767244,0.30117274924848436,0.44224362603152045,1.4002866592966108,0.30321281213563545,0.33385802366376016,-1.2758715334245743,-0.2883428731662126,-0.25139611782548177,-0.9583854344607965,-1.586844638678597,0.7625035595594338,1.144282430713629,0.48361095888000105,-0.0979161355832908,0.5430603753356411,0.11023824597482436
e3ec4fd1-2587-4214-b6fa-606336ee140c,+7 910-538-3802,511.09,23:25:50,Russia,Desktop,Low,Cryptocurrency,Low,Luxury Goods,Verified,41.86,No,No,12.49,Yes,0,0,0.8709110245226735,0.2174433068568642,0.9839877575722163,0.3017155095541789,0.98409826124334,0.29725834711295474,0.2582134251263172,0.29580100894129113,0.4526476832415939,0.2063945342835306,0.4848386588890039,0.5561260335285318,0.12534192623536178,0.5953044450016823,0.10112474275503947,0.834646141471568,-1.4128961318351951,2.133420118755952,0.6165665309489263,-1.4044502564460786,0.9921775391833796,-1.1671486357651453,-0.6752605891803807,-1.347253610067266,0.34122636588262834,-0.2518363705119476,-0.37551331005303606,0.4233018088710123,0.24154729350784584,2.0530419137079376,-0.11299196139781868,-0.1810763598402669,0.5092136264314951,-0.5314793789539042,-0.6518476921587948,-0.22006617956094457
46c90096-a7c8-458a-9955-1512acf839ba,+44 7262-164937,2344.54,04:45:33,UK,Desktop,High,Debit Card,Medium,Groceries,Verified,47.16,No,No,10.96,Yes,1,0,0.5935154554197447,0.45303138597545367,0.8995388019604181,0.27871779641964933,0.0768068666567111,0.904135958116842,0.7863345162289795,0.5631963567772726,0.24287559972741446,0.4399430088984603,0.9383518626301485,0.7669749204376979,0.5179453338439779,0.7638336845186469,0.45009670205259134,0.48869979806971087,-1.0506569357361746,0.04076103766521475,0.6069176966691425,0.4792850243842944,-0.8177154706303377,1.8262036999467712,-0.14351895978059154,0.6204381153380168,0.5876058120020468,0.5076132830965844,-1.7343273998338835,-0.4828212887421554,0.5885246169118292,1.3546481577454463,0.026483689207589464,0.8754925469566691,0.8816924714688366,-0.32503161229002997,-0.7189850743542563,-0.003319644947048154
fc79503f-0737-4ba8-b8e4-c11adcd098dd,+44 7615-236570,3080.53,18:33:06,UK,Desktop,High,Cryptocurrency,Low,Electronics,Verified,47.92,No,No,23.6,Yes,0,0,0.33721304516538797,0.5218886324567112,0.778576084922096,0.9237231033570782,0.4497417557845952,0.5299933949673609,0.1438377793480048,0.5463056908705305,0.11147653258129575,0.5328893802157776,0.05581279327240518,0.7810836419311699,0.6955760704099221,0.9738097883544108,0.36022689651936735,0.1445338075039514,-1.5994675210175024,-1.445740794034655,1.4530412504933112,0.4738387227401357,1.0205326613919141,-0.7145261408837181,0.7906053506355868,-0.2998886184924013,-0.02765824587566546,-0.30156182124536884,-1.465447866678528,0.12001878906570845,1.8169659648096381,-0.4360374050647597,0.2708164007122659,-1.4195851402631918,0.45378945463212256,0.126650684677754,-0.07018295508142997,-0.1426800220333794
d935639c-602b-4558-886f-cc1ec86f9b24,+1 640-835-8344,2418.89,18:11:45,USA,Tablet,High,Credit Card,Low,Groceries,Verified,21.54,No,No,9.9,Yes,1,0,0.9520702076152295,0.5549903682773798,0.8445268633186099,0.27706403425357096,0.8248632625436919,0.8569309228949114,0.4053732124870255,0.14091722548833896,0.9635711020279446,0.993647263153117,0.29692136532654234,0.4945811510685343,0.8578838896676091,0.8179160873536596,0.6314424597550393,0.6499413872565212,-1.0965009809444322,1.0417555885272007,0.8480233014398892,0.38853584335577396,0.06904959354958003,-0.890086485777813,0.6245186852553926,2.4052222244838553,-0.6011099440521024,1.0157401294251087,1.1058996897370459,1.1551740210129378,0.042444708598063,1.478302017248578,-0.6502392200951337,-1.0996395527838132,1.0860075355424892,-0.26832770367412717,-0.762297908215026,0.02894644501929615
d515772b-8e6f-46bd-a554-e3ad7a730be2,+234 800-632-2340,1657.4,20:14:29,Nigeria,Mobile,High,Cryptocurrency,Low,Fashion,Verified,44.27,No,No,25.57,Yes,1,0,0.9570507631429148,0.9107195512684718,0.6741102012398994,0.14152503573988218,0.5281715586986676,0.9338171250945907,0.4392804984980505,0.08573071615956518,0.2669403642760013,0.9908568703813797,0.018569989326763015,0.8895317513107679,0.393856331924165,0.056814612450509894,0.8615618226306326,0.7542068408221576,-1.6184562086083065,0.6238489898565223,0.056015154995944214,2.3809048659532737,0.08849619783329124,-1.1920446537176603,0.932814266248188,0.4841531831391478,-0.830398887053314,2.345274142962784,-0.07978074754634015,-0.868290225143843,-1.3482009905286798,2.091174928146836,-0.48799803213199355,-0.9045842281804494,-0.910832048245249,-0.0246065996486938,0.007940809268982978,0.1810168454145848
472b83f3-7a59-4df9-9d92-2c87bcd943fe,+1 775-747-2854,1085.55,21:04:52,USA,Tablet,Low,Cryptocurrency,Medium,Groceries,Verified,1.35,No,No,17.49,Yes,0,0,0.4475136607921728,0.7338478007465744,0.6021303408421314,0.23801652903989146,0.4904671937722004,0.3670504347983701,0.8848695582523638,0.24839558334603495,0.9980476118689796,0.895844781101847,0.47318552596918473,0.6232764359870007,0.5685881328836855,0.28169245865344783,0.26236433440181206,0.7964779994997649,-1.50719653236436,0.4571120018705098,-1.7068380786922388,-0.7064062424057497,-0.9913786204890449,0.2551990970133323,0.31900246536051385,0.9414033999849031,-0.5992838310285824,0.17170119414657237,0.7139984887757111,-0.5358019004684743,-1.1025144373560467,1.2345868358034426,-0.25654399955995544,-1.4143114091182698,0.5246591854046483,-0.281455157338599,-0.45733398467052533,-0.19375504712748431
2717da7d-0b29-42eb-923b-47bb902ef465,+234 806-277-5400,3999.43,02:05:36,Nigeria,Mobile,High,Cryptocurrency,Medium,Fashion,Verified,14.59,No,No,27.75,Yes,0,0,0.29799616897351455,0.33988766448687135,0.6462590994545387,0.08976481433279904,0.7263496035390451,0.8132140696852735,0.5471919444435092,0.7446354183291513,0.8040141925486682,0.9100909326732523,0.3845917025674609,0.9051134403209935,0.4006048315696007,0.5076133257646629,0.7931395010630174,0.9430081448021194,-1.6298540487776234,-0.2771564936112437,-0.3356005406909317,0.03852914591884394,-1.4116003765812761,0.23459685070173314,-0.8667295909750665,-0.018761565149182584,-0.24484922911031895,2.1082707362767428,1.0111642148600768,0.7389263080174349,0.5235468229365968,1.5325464801629594,-1.3188488911524998,-0.9067280022134964,-0.3471909550271499,0.40675991687785357,-0.022821629158298946,-0.1004468676305196
79455e63-ef0f-4e65-bead-f1d071290ac1,+7 901-536-9994,139.13,04:25:12,Russia,Tablet,High,Credit Card,Low,Groceries,Verified,36.21,No,No,2.64,Yes,0,0,0.8756402517091225,0.9424011236422337,0.5445290650014826,0.624532524716762,0.6383311325610147,0.609362932896299,0.5574320217219749,0.06767703961094795,0.5482331492305111,0.9336769263336786,0.8143884476401615,0.2406198430361155,0.701190690892722,0.7420744201043692,0.40235682106469084,0.09456133173600012,-1.157200641765065,-0.16059093508307493,0.6332146155468737,0.1917134787443679,1.6717718050551378,0.44284801221649306,0.6277570059726229,2.4228158619113707,-0.5898657048457066,-0.36608323986917235,-0.03376110683144828,0.37466082085884805,-1.5352254326671133,0.2755146603139055,0.8232141176876738,-0.14138700734183776,1.0275015060637056,-0.7038147975142708,-1.106305378120553,-0.25775042579562923
b0cb8a86-48f5-4209-9092-398e7c82fe25,+44 7652-969800,4223.68,22:26:09,UK,Mobile,Medium,Cryptocurrency,Low,Jewelry,Verified,13.05,No,No,10.12,Yes,0,0,0.150038356607629,0.2600095798181702,0.4651055746561673,0.49605329923397523,0.6328216831084815,0.0403666507611361,0.8942836729151039,0.8282241262433743,0.4396325748002836,0.09394173987310728,0.4959064656221355,0.42442617779269576,0.8349328284995021,0.41430101822436893,0.21942235616534123,0.14116236582246344,-0.9336717505828593,-0.007167066443602232,-1.0177425526634472,-0.34441862108480203,-0.2682371106470334,1.2433328370072128,0.3184406518494565,-1.859042821010122,0.08019495531395146,-1.8082718611591495,-0.20970177437054272,0.6873131516803863,0.32752713007555334,-1.5610746403477704,-0.37209079316280763,-0.2372255977091857,1.1594776404046452,-0.1034245585243255,-0.817826047391818,-0.34283147815608506
c94d8533-b32e-4ce0-80e2-07ba4afb957e,+234 807-342-7775,4355.92,23:00:18,Nigeria,Desktop,Low,Debit Card,Low,Electronics,Verified,13.93,No,No,32.72,Yes,0,0,0.9321503915095379,0.6838842450144184,0.31589523403520836,0.7185969188845641,0.9339955673080431,0.5667646227012483,0.31356920261064924,0.9683297562531665,0.6646766890058836,0.42869041687982157,0.33212206107780207,0.6085707503465128,0.4282742460037172,0.21526010801022522,0.8936455790786854,0.0921187944111499,-1.7594245159359705,-0.7222830101783897,0.4629197323785497,1.8129431438912602,1.067146406910385,-0.48228130281570547,-0.48120952141765116,-0.5431002465144857,-1.3197602015918313,-1.1013887530152537,1.509209990179778,0.8172151316553203,-0.0988769118960323,0.12981175860400848,-0.921928681742362,0.7705343694926619,-1.0631140303642028,0.5493638950867374,0.37535433231517246,-0.008565763671097446
61bb1afd-3004-456a-8b4a-c08560c6523c,+91 9689252350,564.45,16:44:05,India,Tablet,Medium,Debit Card,Medium,Luxury Goods,Verified,11.11,No,No,17.9,Yes,1,0,0.5603861583152476,0.21466712057875603,0.2317792412061388,0.348446006531422,0.9577504976056085,0.6044233849301714,0.1625358013394913,0.6327043620384358,0.6940677735157963,0.27334697054496404,0.6822877044380377,0.901712170055967,0.5705662531717146,0.9333001231900521,0.9235461109591085,0.950334167902357,-1.4483299347201082,-0.5526887277401245,-0.18727144474233004,-0.5137436571527789,-0.5058285954903387,-1.6231523294457748,-1.0455548844203002,-0.12822841121072368,0.3375475155460599,1.2971405620353702,0.5100335690190176,2.2251363436970975,1.1228989490550194,0.7733831382953915,-0.774283546091502,1.5725447897816607,0.24373553427764277,-0.3479577608397975,-0.32471126360347974,0.07197734770426598
88731622-8e21-4c0f-82d2-970251c20972,+49 156-595-1133,2898.79,10:09:28,Germany,Desktop,Medium,Credit Card,Medium,Groceries,Verified,31.6,No,No,19.34,Yes,1,0,0.6868615735063555,0.5232111126578357,0.09316033072843777,0.12522318764975227,0.3682667897602333,0.7396741529331822,0.39449115893004383,0.19337968506726633,0.9133607706864255,0.22750414644069905,0.15178526891457134,0.16289810632417867,0.4941557262622752,0.9879792340149299,0.6614199751812515,0.5370369545693272,-1.2958640150720773,0.234730936010016,0.9177236657033749,0.3649711046316013,-1.1504185688736022,-1.9094159024812685,-0.10789626690854653,1.1877124228061213,1.9373701860848387,-0.05185624579028593,1.3476628646607958,-0.014077626586786095,-0.6690069946129583,-0.4833273531369894,-0.10412842438307995,0.4504145044041441,1.0646969306181857,0.05686006337584192,-0.25035309259890226,0.09365024703276952
3fd51105-1ed9-44af-b0fe-ed1489d4a247,+55 92265-9851,991.26,02:59:07,Brazil,Tablet,Medium,Debit Card,Medium,Electronics,Verified,31.32,No,No,7.92,Yes,0,0,0.7524250680392962,0.3288553912036972,0.5874662372347279,0.08442610874871936,0.5169329596495389,0.4743242522980825,0.4829183550590307,0.8745978091527513,0.7884496389277003,0.914638958428259,0.07009288806752068,0.4732419179081566,0.9331983026295213,0.8263867466408351,0.48565113872619514,0.0943628292731572,-1.2745350145876646,-0.1955195752445468,1.8838058354660374,0.6227017034968806,-1.5070313284437105,0.10142964805815673,0.5704210128286334,0.5592401064204114,-0.8572757185337626,-0.7293361665276468,0.5869362226083644,1.4586976805321776,-0.2831524398276499,-0.29151338571152646,-1.3007376033854041,-1.4709846476267339,0.902640338296009,-0.5427925990627194,-0.9035442765967637,-0.22671371605305696
a51351a5-7d90-46ac-9462-4e3d38c06c2d,+49 150-553-9528,2450.4,17:12:04,Germany,Desktop,Medium,Debit Card,Low,Luxury Goods,Verified,20.75,No,No,46.48,Yes,1,0,0.6624018798579981,0.09688825683810398,0.15098830849721345,0.26444794039623887,0.24321713204352902,0.03671533639576363,0.03410895217585541,0.9898184290413995,0.4547761512202678,0.6715697209428838,0.3484809482723321,0.5461827977015071,0.24592914648829212,0.849278379438382,0.17380220050243245,0.5584681259041647,-2.2471067549571235,-0.7612811481247339,2.012343099798902,-2.0162954230664263,-1.7832817819130136,-0.9990904628260244,-0.3152774824268448,-1.2165693626907041,-0.1783164750446479,-0.8305242643149718,-0.6387323055121825,0.597792597335258,-0.48940569337975276,-0.23894300393823673,-0.36685252640060273,-0.061179563796292205,-0.8878344215971771,0.5606556206366368,1.2233056448611077,0.2650517244065004
